X,Y,fid,id,@id,description,fixme,height,highway,lamp_model,lamp_mount,lamp_type,leaf_type,level,light:count,light:lit,light:power,light:tilt,man_made,operator,source,support,tower:type,Z_1
74674.6736046578,71884.6406292729,4280,node/6385506341,node/6385506341,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.109985351562
74699.9979807144,71868.6669992088,4281,node/6385506342,node/6385506342,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,306.339996337891
74731.3363420637,71849.6180117021,4282,node/6385506343,node/6385506343,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.039978027344
74759.9861799356,71832.1066225216,4283,node/6385506344,node/6385506344,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.345001220703
74789.1431498591,71815.3623362388,4284,node/6385506345,node/6385506345,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.807495117188
74820.2235940541,71798.2382448789,4285,node/6385506346,node/6385506346,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.779998779297
74849.136005647,71782.5177522035,4286,node/6385506347,node/6385506347,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.779998779297
74879.0683830269,71766.9188103238,4287,node/6385506348,node/6385506348,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.727478027344
74909.1238729583,71751.3199200422,4288,node/6385506349,node/6385506349,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.647491455078
74939.0576449603,71736.8668929403,4289,node/6385506350,node/6385506350,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.350006103516
74969.5056269418,71723.0586485513,4290,node/6385506351,node/6385506351,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,298.457489013672
75000.2066473647,71708.9945354464,4291,node/6385506352,node/6385506352,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.597473144531
75030.7784535982,71695.8204870389,4292,node/6385506353,node/6385506353,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.100006103516
75061.6112148691,71683.1579975764,4293,node/6385506354,node/6385506354,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,295.567504882812
75124.0370925947,71658.4779585111,4294,node/6385506355,node/6385506355,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,294.142517089844
75155.7683936973,71647.3500707238,4295,node/6385506356,node/6385506356,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.600006103516
75187.2398027301,71636.6007491171,4296,node/6385506357,node/6385506357,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.434997558594
75219.6081035166,71625.8508328676,4297,node/6385506358,node/6385506358,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.055023193359
75283.7098765843,71605.7646381516,4298,node/6385506359,node/6385506359,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.205017089844
75315.5663783145,71596.5505917013,4299,node/6385506360,node/6385506360,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.412506103516
75362.143570249,71582.7197642323,4300,node/6385506361,node/6385506361,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.582489013672
75408.8450163342,71570.1794053875,4301,node/6385506362,node/6385506362,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.885009765625
75458.3600598547,71557.7594773043,4302,node/6385506363,node/6385506363,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,294.160003662109
75502.3759540029,71550.5718987542,4303,node/6385506364,node/6385506364,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,294.482482910156
75727.8051844054,71724.9889743148,4304,node/6385506365,node/6385506365,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,290.897491455078
75598.3470304905,71533.7779673616,4305,node/6385506366,node/6385506366,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,294.942504882812
75644.6692465692,71525.1883092155,4306,node/6385506367,node/6385506367,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,295.234985351562
75692.2729977126,71518.2663732108,4307,node/6385506368,node/6385506368,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,295.427490234375
75740.1391893508,71513.891629995,4308,node/6385506369,node/6385506369,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,295.714996337891
75787.8671653294,71508.3607067905,4309,node/6385506370,node/6385506370,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.012481689453
75835.8568517357,71504.4983316379,4310,node/6385506371,node/6385506371,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.365783691406
75883.592908865,71499.8691383028,4311,node/6385506372,node/6385506372,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.570007324219
75931.0686885244,71495.2405551798,4312,node/6385506373,node/6385506373,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.877502441406
75976.3686823265,71492.0153621152,4313,node/6385506374,node/6385506374,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.112487792969
76027.4320414104,71487.7631661689,4314,node/6385506375,node/6385506375,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.257507324219
76074.7855576411,71483.7810108783,4315,node/6385506376,node/6385506376,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.334991455078
76136.7166473283,71476.0742710186,4316,node/6385506377,node/6385506377,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.567504882812
76196.7388765099,71468.7588226387,4317,node/6385506378,node/6385506378,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,303.954986572266
74691.586912462,71905.556265103,4318,node/6385506379,node/6385506379,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.345001220703
74719.8526774525,71887.655755904,4319,node/6385506380,node/6385506380,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.642517089844
74748.5024050921,71870.2777711776,4320,node/6385506381,node/6385506381,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.070007324219
74776.7693940582,71853.2784550371,4321,node/6385506382,node/6385506382,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.992492675781
74834.9681605031,71820.3019463227,4322,node/6385506383,node/6385506383,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.727508544922
74806.1862769222,71836.1447366245,4323,node/6385506384,node/6385506384,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.642486572266
74861.9509233077,71805.9847246123,4324,node/6385506385,node/6385506385,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.842498779297
74891.2468115186,71790.3864422251,4325,node/6385506386,node/6385506386,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.640014648438
74920.1532930268,71775.8119178136,4326,node/6385506387,node/6385506387,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.635009765625
74949.8339679731,71761.4926486399,4327,node/6385506388,node/6385506388,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.415008544922
74980.2741417493,71747.1728505207,4328,node/6385506389,node/6385506389,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.994995117188
75010.9756271993,71733.7427614488,4329,node/6385506390,node/6385506390,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.605010986328
75041.0410892302,71720.5692280562,4330,node/6385506391,node/6385506391,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.167510986328
75071.9966760477,71707.9066863327,4331,node/6385506392,node/6385506392,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,295.497497558594
75102.7000897654,71696.1454417138,4332,node/6385506393,node/6385506393,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.945007324219
75134.1698761364,71683.9944184216,4333,node/6385506394,node/6385506394,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,294.102508544922
75164.7516099231,71673.3680944819,4334,node/6385506395,node/6385506395,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,302.049987792969
75196.3524027555,71661.8624032561,4335,node/6385506396,node/6385506396,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.192504882812
75227.8093340576,71651.1022064042,4336,node/6385506397,node/6385506397,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.152496337891
75259.2886299853,71640.9761367894,4337,node/6385506398,node/6385506398,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.040008544922
75291.3688672991,71631.5170677113,4338,node/6385506399,node/6385506399,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.177490234375
75323.3261305018,71621.8914595015,4339,node/6385506400,node/6385506400,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.544982910156
75366.9352070887,71613.3573448856,4340,node/6385506401,node/6385506401,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.557495117188
75413.2770630179,71603.5422587524,4341,node/6385506402,node/6385506402,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.802520751953
75460.8426714695,71595.3948884673,4342,node/6385506403,node/6385506403,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.945007324219
75507.850468608,71585.9137263536,4343,node/6385506404,node/6385506404,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,294.407501220703
75554.8574445781,71575.209531646,4344,node/6385506405,node/6385506405,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,294.630004882812
75600.8615509078,71567.2759640075,4345,node/6385506406,node/6385506406,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,294.869995117188
75647.5396098826,71560.9104817019,4346,node/6385506407,node/6385506407,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,295.292510986328
75693.8780424927,71554.7681080454,4347,node/6385506408,node/6385506408,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,295.527496337891
75741.0052121929,71549.0592862958,4348,node/6385506409,node/6385506409,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,295.8125
75788.9075099848,71544.9185093357,4349,node/6385506410,node/6385506410,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.102508544922
75837.0354067229,71542.5464103764,4350,node/6385506411,node/6385506411,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.112518310547
75884.2723055907,71538.1734081324,4351,node/6385506412,node/6385506412,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.392517089844
75932.2906022066,71534.145028846,4352,node/6385506413,node/6385506413,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.774993896484
75979.6362929446,71529.9952180003,4353,node/6385506414,node/6385506414,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.190002441406
76027.5390969837,71526.0789849039,4354,node/6385506415,node/6385506415,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.244995117188
76075.4421981025,71522.4857163936,4355,node/6385506416,node/6385506416,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,297.017517089844
76123.2364126205,71518.2256152607,4356,node/6385506417,node/6385506417,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.742492675781
76171.0304784418,71513.6433909307,4357,node/6385506418,node/6385506418,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.445007324219
76218.8243129569,71508.6055773721,4358,node/6385506419,node/6385506419,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,295.857482910156
76266.8425897563,71503.8015980679,4359,node/6385506420,node/6385506420,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,295.41748046875
76309.0403320879,71500.9149301898,4360,node/6385506421,node/6385506421,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,295.222503662109
76897.0028417884,70921.1123368838,4361,node/6385772317,node/6385772317,,,,street_lamp,,,SON,,,,,,,,,Mapillary (2019-02-21),,,293.097503662109
76910.4178217527,70800.1068623922,4362,node/6385772319,node/6385772319,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,289.260009765625
76938.8864520517,70693.4184828237,4363,node/6385772321,node/6385772321,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,288.827514648438
76958.509972263,70640.0213579902,4364,node/6385772322,node/6385772322,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.040008544922
76975.3786203664,70587.838120353,4365,node/6385772323,node/6385772323,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.177673339844
76995.1840468095,70535.0527569703,4366,node/6385772324,node/6385772324,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,294.125
77015.214627641,70483.2572214908,4367,node/6385772325,node/6385772325,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,287.517517089844
77097.0108523566,70274.3065672357,4368,node/6385772329,node/6385772329,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,294.332489013672
77114.9233825056,70221.6227533758,4369,node/6385772330,node/6385772330,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,286.320007324219
77131.3891873565,70168.3836400713,4370,node/6385772331,node/6385772331,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,286.082489013672
77096.5017805215,70158.0692322146,4371,node/6385772332,node/6385772332,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.602508544922
77082.0393697296,70209.9727425616,4372,node/6385772333,node/6385772333,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,293.852508544922
77018.8312421023,70374.9143732043,4373,node/6385772336,node/6385772336,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,296.282501220703
76995.9082255847,70429.3696413917,4374,node/6385772337,node/6385772337,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,291.790008544922
76973.9835363702,70483.1682610696,4375,node/6385772338,node/6385772338,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,287.705017089844
76952.8412177098,70538.2900821538,4376,node/6385772339,node/6385772339,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,287.872497558594
76931.8078958787,70593.5342741168,4377,node/6385772340,node/6385772340,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,292.144989013672
76911.7804233846,70648.7668718603,4378,node/6385772341,node/6385772341,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,289.052490234375
76892.9828813187,70703.7764180353,4379,node/6385772342,node/6385772342,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,288.850006103516
76874.6268231716,70758.5744650194,4380,node/6385772343,node/6385772343,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,288.752502441406
76858.6080408329,70814.4723520281,4381,node/6385772344,node/6385772344,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,289.550018310547
76842.3722824406,70869.8143064547,4382,node/6385772345,node/6385772345,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,290.360015869141
76821.123673188,70923.8245190505,4383,node/6385772346,node/6385772346,,,,street_lamp,Schréder TX N,,high_pressure_sodium,,,,,,,,,Mapillary (2019-02-21),,,291.240020751953
76654.0275829583,71474.4255134971,4384,node/6385772347,node/6385772347,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,307.399993896484
76885.8729977125,71531.0471819597,4385,node/6385772348,node/6385772348,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,298.725006103516
76854.9289053737,71534.8795064968,4386,node/6385772349,node/6385772349,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,300.309997558594
76823.4689418786,71534.4525090045,4387,node/6385772350,node/6385772350,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,301.197479248047
76792.1521838227,71531.5453657613,4388,node/6385772351,node/6385772351,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,301.959991455078
76761.1297695415,71524.9679135039,4389,node/6385772352,node/6385772352,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,302.519989013672
76731.2852548408,71516.9218177589,4390,node/6385772353,node/6385772353,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,303.432495117188
76702.0029300529,71505.7947095213,4391,node/6385772354,node/6385772354,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,304.27001953125
76675.321356491,71490.1394762505,4392,node/6385772355,node/6385772355,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,305.152496337891
76635.7009113171,71450.1012731331,4393,node/6385772356,node/6385772356,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,306.682495117188
76620.7127946875,71421.5263917477,4394,node/6385772357,node/6385772357,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,306.003387451172
76611.3495369786,71390.1342063738,4395,node/6385772358,node/6385772358,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,303.722503662109
76608.6414976171,71361.2960678726,4396,node/6385772359,node/6385772359,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,307.962493896484
76638.7033341969,71248.7547815724,4397,node/6385772360,node/6385772360,,,,street_lamp,,,high_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,301.470001220703
76626.4959246648,71274.2875663392,4398,node/6385772361,node/6385772361,,,,street_lamp,,,high_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,302.592498779297
76617.5881560371,71302.3431008879,4399,node/6385772362,node/6385772362,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,303.410003662109
76611.4002718484,71331.0754427449,4400,node/6385772363,node/6385772363,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,304.765014648438
76650.537963557,71432.3301913087,4401,node/6385772364,node/6385772364,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,298.304992675781
76677.8992883933,71435.172151874,4402,node/6385772365,node/6385772365,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,298.535003662109
76705.8562278243,71442.3960328412,4403,node/6385772366,node/6385772366,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,299.037475585938
76737.7087030941,71457.5701221253,4404,node/6385772367,node/6385772367,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,299.885009765625
76761.2661085121,71473.5055350695,4405,node/6385772368,node/6385772368,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,300.235015869141
76786.357189376,71490.4634030043,4406,node/6385772369,node/6385772369,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,300.3125
76812.7334662252,71503.9838979277,4407,node/6385772370,node/6385772370,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,299.972503662109
76841.6594293004,71511.997595361,4408,node/6385772371,node/6385772371,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,299.144989013672
76871.3489781866,71514.7947171451,4409,node/6385772372,node/6385772372,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,298.360015869141
77036.2725374005,71314.2383805548,4410,node/6385772373,node/6385772373,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,297.445007324219
77008.7621773722,71330.9252299949,4411,node/6385772374,node/6385772374,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,297.377502441406
76985.4852637932,71351.9364485009,4412,node/6385772375,node/6385772375,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,296.932495117188
76965.7766718353,71377.7172317503,4413,node/6385772376,node/6385772376,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,296.035003662109
76950.864617148,71405.9423342843,4414,node/6385772377,node/6385772377,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,294.757507324219
76941.4064520888,71435.287816945,4415,node/6385772378,node/6385772378,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,293.25
76937.6406837591,71465.6200539868,4416,node/6385772379,node/6385772379,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,291.940002441406
76938.5468162336,71495.7272782992,4417,node/6385772380,node/6385772380,,,,street_lamp,AEG PLS,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,291.037506103516
76982.2645352538,71614.3436277418,4418,node/6385772381,node/6385772381,,,,street_lamp,Philips MA90,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,290.304992675781
76967.4084726972,71585.0447736031,4419,node/6385772382,node/6385772382,,,,street_lamp,Philips MA90,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,293.820007324219
76954.5910663432,71554.5881386144,4420,node/6385772383,node/6385772383,,,,street_lamp,Philips MA90,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,292.142517089844
76944.5074945599,71524.5526753723,4421,node/6385772384,node/6385772384,,,,street_lamp,Philips MA50,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,290.464996337891
76575.9915543501,71473.472105769,4422,node/6385774985,node/6385774985,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,297.627502441406
76605.5773963727,71483.508377302,4423,node/6385774986,node/6385774986,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,298.970001220703
76634.9782006315,71498.6722441449,4424,node/6385774987,node/6385774987,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,300.140014648438
76663.6911522917,71512.7800766943,4425,node/6385774988,node/6385774988,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,300.815002441406
76693.2851752338,71525.0412551812,4426,node/6385774989,node/6385774989,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,300.945007324219
76723.6447634278,71535.7672829218,4427,node/6385774990,node/6385774990,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,300.512512207031
76754.4943123587,71543.5791840087,4428,node/6385774991,node/6385774991,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,299.652496337891
76785.4370048134,71550.0343007349,4429,node/6385774992,node/6385774992,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,298.287506103516
76817.2542159569,71555.6326850069,4430,node/6385774993,node/6385774993,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,297.142486572266
76848.4855060749,71561.1314878309,4431,node/6385774994,node/6385774994,,,,street_lamp,Thorn Alpha 4,,low_pressure_sodium,,,,,,,,,Mapillary (2019-04-05),,,294.432495117188
